Observer;SessionID;Block;Trial;OnsetDelay;Yellow;Switch;SwitchTime;Gap;Direction;Response;RT
SBS92w;2017-06-02-09-17-56;4;21;0,934304172871;True;right;1,5;0,0;-1;both;1,25400018692
SBS92w;2017-06-02-09-17-56;4;22;1,00229874548;False;right;1,1;0,0;1;neither;1,02400016785
SBS92w;2017-06-02-09-17-56;4;23;1,13604446602;True;right;1,7;-0,15;-1;neither;0,712000131607
SBS92w;2017-06-02-09-17-56;4;24;0,873746772277;False;right;1,3;0,0;-1;neither;0,927000045776
SBS92w;2017-06-02-09-17-56;4;25;0,829950377877;True;left;1,7;0,0;-1;neither;1,02300000191
SBS92w;2017-06-02-09-17-56;4;26;0,934028703405;False;both;1,3;0,15;1;neither;0,969000101089
SBS92w;2017-06-02-09-17-56;4;27;0,947205293761;True;left;1,5;-0,15;1;both;0,552999973297
SBS92w;2017-06-02-09-17-56;4;28;1,01731039036;False;left;1,1;0,0;-1;left;0,460000038147
SBS92w;2017-06-02-09-17-56;4;29;1,1358262559;True;right;1,3;0,0;-1;left;0,578999996185
SBS92w;2017-06-02-09-17-56;4;30;1,1509276248;False;neither;1,5;0,0;1;neither;0,815999984741
SBS92w;2017-06-02-09-17-56;4;31;1,06943951901;True;left;1,5;0,0;1;left;0,47000002861
SBS92w;2017-06-02-09-17-56;4;32;1,10701104971;False;right;1,7;0,0;-1;both;0,496000051498
SBS92w;2017-06-02-09-17-56;4;33;0,936792460704;True;left;1,7;-0,15;-1;neither;0,539000034332
SBS92w;2017-06-02-09-17-56;4;34;1,10062021673;False;both;1,7;0,0;1;both;0,555999994278
SBS92w;2017-06-02-09-17-56;4;35;0,902612588483;True;right;1,9;0,0;1;both;0,617999792099
SBS92w;2017-06-02-09-17-56;4;36;0,853792878017;False;neither;1,1;-0,15;-1;neither;0,571999788284
SBS92w;2017-06-02-09-17-56;4;37;0,981045759993;True;left;1,1;-0,15;-1;neither;0,481999874115
SBS92w;2017-06-02-09-17-56;4;38;1,09614608246;False;right;1,9;0,15;-1;neither;0,969999790192
SBS92w;2017-06-02-09-17-56;4;39;0,911224272318;True;neither;1,3;-0,15;1;neither;0,84299993515
SBS92w;2017-06-02-09-17-56;4;40;1,18678370332;False;left;1,3;0,0;-1;both;0,586000204086
SBS92w;2017-06-02-09-17-56;4;41;0,871703317484;True;left;1,3;0,15;1;neither;0,865999937057
SBS92w;2017-06-02-09-17-56;4;42;0,959451511702;False;neither;1,3;0,0;-1;neither;0,641000032425
SBS92w;2017-06-02-09-17-56;4;43;0,943115848972;True;left;1,1;-0,15;1;neither;0,543999910355
SBS92w;2017-06-02-09-17-56;4;44;1,09538581199;False;right;1,9;-0,15;1;neither;0,773999929428
SBS92w;2017-06-02-09-17-56;4;45;0,987560460393;True;left;1,1;0,15;1;both;0,832000017166
SBS92w;2017-06-02-09-17-56;5;1;0,95938896821;False;neither;1,1;-0,15;1;neither;0,533999919891
SBS92w;2017-06-02-09-17-56;5;2;1,19404521935;True;both;1,3;-0,15;-1;both;0,429000139236
SBS92w;2017-06-02-09-17-56;5;3;1,08631204668;False;left;1,1;0,15;1;left;0,412000179291
SBS92w;2017-06-02-09-17-56;5;4;1,1625460058;True;left;1,1;0,0;1;left;0,896000146866
SBS92w;2017-06-02-09-17-56;5;5;0,900083717865;False;both;1,1;-0,15;1;neither;0,470999956131
SBS92w;2017-06-02-09-17-56;5;6;1,13175296654;True;right;1,3;-0,15;1;right;0,523999929428
SBS92w;2017-06-02-09-17-56;5;7;0,897280730463;False;both;1,7;0,0;1;both;0,447000026703
SBS92w;2017-06-02-09-17-56;5;8;1,13618023939;True;neither;1,3;0,15;-1;neither;0,488999843597
SBS92w;2017-06-02-09-17-56;5;9;1,18308808392;False;left;1,7;0,15;1;neither;0,677000045776
SBS92w;2017-06-02-09-17-56;5;10;1,17190140096;True;left;1,1;0,15;-1;neither;0,496000051498
SBS92w;2017-06-02-09-17-56;5;11;1,05206006401;False;right;1,9;0,0;1;neither;0,459000110626
SBS92w;2017-06-02-09-17-56;5;12;0,926893504136;True;both;1,5;-0,15;-1;neither;0,490000009537
SBS92w;2017-06-02-09-17-56;5;13;1,19111874217;False;both;1,5;0,15;-1;neither;0,657999992371
